host_time_iso,host_t_ms,t_ms_device,x,y,z,stat1,stat2
2026-03-27 21:35:59.243,1774647359243.900,3487868,32752,32297,-18015,1,1
2026-03-27 21:35:59.244,1774647359244.700,3487878,32752,32297,-18007,1,1
2026-03-27 21:35:59.244,1774647359244.900,3487888,32752,32297,-18013,1,1
2026-03-27 21:35:59.273,1774647359273.900,3487896,32752,32298,-18014,1,1
2026-03-27 21:35:59.275,1774647359275.200,3487906,32752,32292,-18005,1,1
2026-03-27 21:35:59.275,1774647359275.400,3487916,32752,32299,-18012,1,1
2026-03-27 21:35:59.303,1774647359303.400,3487926,32752,32290,-18014,1,1
2026-03-27 21:35:59.304,1774647359304.800,3487934,32752,32292,-18017,1,1
2026-03-27 21:35:59.304,1774647359304.900,3487944,32752,32295,-18014,1,1
2026-03-27 21:35:59.333,1774647359333.600,3487955,32752,32294,-18012,1,1
2026-03-27 21:35:59.334,1774647359334.800,3487964,32752,32293,-18016,1,1
2026-03-27 21:35:59.334,1774647359334.900,3487973,32752,32295,-18008,1,1
2026-03-27 21:35:59.394,1774647359394.200,3487983,32752,32294,-18015,1,1
2026-03-27 21:35:59.395,1774647359395.600,3487993,32752,32300,-18011,1,1
2026-03-27 21:35:59.395,1774647359395.800,3488001,32752,32292,-18012,1,1
2026-03-27 21:35:59.396,1774647359396.000,3488011,32752,32291,-18013,1,1
2026-03-27 21:35:59.396,1774647359396.300,3488021,32752,32302,-18014,1,1
2026-03-27 21:35:59.396,1774647359396.800,3488031,32752,32290,-18021,1,1
2026-03-27 21:35:59.426,1774647359426.500,3488044,32752,32294,-18016,1,1
2026-03-27 21:35:59.426,1774647359426.800,3488049,32752,32296,-18017,1,1
2026-03-27 21:35:59.426,1774647359426.800,3488059,32752,32295,-18014,1,1
2026-03-27 21:35:59.426,1774647359426.800,3488069,32752,32291,-18010,1,1
2026-03-27 21:35:59.456,1774647359456.500,3488079,32752,32295,-18020,1,1
2026-03-27 21:35:59.456,1774647359456.600,3488087,32752,32291,-18022,1,1
